CustomerID,sales,frequency,recency,flag,k_cluster
14616,406.08,3,243,low,1
16204,405.71,1,24,low,2
18036,405.62,3,33,low,2
12922,405.38,1,162,low,1
17379,404.66,1,12,low,2
15938,404.58,5,113,low,3
16319,404.4,1,218,low,1
16484,404.3,2,174,low,1
17431,403.30000000000007,1,314,low,1
15158,401.40000000000015,1,46,low,2
16500,400.86,6,5,low,4
16198,400.681,1,76,low,2
17375,400.1,3,200,low,3
18164,399.65,1,38,low,2
18154,399.19,2,4,low,4
15522,398.84,2,33,low,2
17830,398.7,3,2,low,4
13352,397.98000000000013,1,61,low,2
15429,397.35,2,27,low,2
17926,397.29,2,134,low,1
12824,397.12,1,60,low,2
13594,396.97,1,53,low,2
13673,396.92,2,19,low,2
17486,396.87000000000006,1,262,low,1
15883,396.47999999999985,2,3,low,4
18067,396.33000000000015,1,41,low,2
16354,395.8,2,64,low,2
17603,394.72,1,79,low,2
14619,394.44,1,246,low,1
16207,394.38,1,26,low,2
15386,394.14,1,187,low,1
15264,393.74000000000007,1,65,low,2
13705,393.72,2,8,low,2
15081,393.65,4,23,low,4
15345,393.54,1,46,low,2
17226,393.49,1,309,low,1
14600,393.32999999999987,1,306,low,1
17884,392.83,2,4,low,4
16898,392.73000000000013,2,27,low,2
15837,391.98,1,65,low,2
16917,391.52000000000015,1,277,low,1
12982,390.54,1,243,low,1
17614,390.0699999999998,1,58,low,2
17936,389.83999999999986,1,6,low,2
18024,389.78,2,153,low,1
14752,389.63999999999993,1,44,low,2
13873,389.6,3,120,low,3
13345,389.50000000000006,1,288,low,1
16233,389.28,2,72,low,2
15847,389.26999999999987,2,39,low,2
17595,388.79,2,13,low,2
15592,388.58,1,47,low,2
13899,388.52,2,17,low,2
13856,388.5,3,169,low,3
17438,388.4500000000001,1,254,low,1
16776,388.27999999999986,1,61,low,2
14538,388.25,2,65,low,2
17357,388.1399999999999,2,25,low,2
17817,387.68,3,5,low,4
14420,387.52,1,100,low,1
14114,386.53,2,274,low,1
15664,386.43,1,51,low,2
14779,386.15,3,281,low,1
18085,386.05,1,331,low,1
13821,385.63999999999993,2,145,low,1
17711,385.1,2,11,low,2
15018,384.96,2,39,low,2
13833,384.79999999999984,1,160,low,1
17250,384.52,2,4,low,4
17189,384.4,2,107,low,1
17205,384.08,1,54,low,2
16982,384.06,1,61,low,2
15440,383.68000000000006,3,55,low,3
14304,383.4500000000001,1,223,low,1
15424,383.34,2,255,low,1
12832,383.03,2,33,low,2
18181,382.8,1,25,low,2
17239,382.50000000000006,1,313,low,1
13657,382.14,2,11,low,2
15090,381.32000000000005,1,309,low,1
16441,381.2,2,68,low,2
12871,380.64,2,85,low,2
17573,380.6,3,30,low,2
16930,380.5500000000001,3,27,low,2
17138,380.5,1,276,low,1
12890,380.47,1,25,low,2
16769,380.3899999999999,1,261,low,1
17031,380.35,2,12,low,2
14731,380.02,3,48,low,3
13656,379.65000000000015,2,165,low,1
13589,379.65,2,15,low,2
17878,379.4500000000001,1,44,low,2
15885,379.35,3,93,low,3
16909,379.14,1,73,low,2
13372,378.64,1,90,low,1
17078,378.20000000000016,2,37,low,2
16916,378.18,1,24,low,2
14396,377.63999999999993,1,66,low,2
17736,377.4399999999998,3,10,low,4
15025,377.01,1,34,low,2
17489,376.64,2,59,low,2
13936,376.58,1,180,low,1
14448,375.35,2,10,low,2
14079,375.1,1,125,low,1
16147,375.0,1,134,low,1
14067,374.7000000000001,2,64,low,2
17492,374.57,1,249,low,1
12873,374.0,1,283,low,1
13351,373.94,1,67,low,2
16654,373.87,3,142,low,3
16903,373.24,1,30,low,2
12895,372.8,2,43,low,2
12981,372.22,2,30,low,2
16065,372.09000000000015,1,366,low,1
13300,371.89,1,170,low,1
17765,371.88000000000017,3,159,low,3
13030,371.73999999999984,1,12,low,2
14690,371.7,2,45,low,2
18155,371.62,3,76,low,3
15472,371.56,1,114,low,1
14950,371.2,1,20,low,2
15975,371.01,1,85,low,1
15063,370.8,1,214,low,1
16343,370.48,2,17,low,2
16758,369.34,1,66,low,2
14888,369.2,1,208,low,1
15919,369.16999999999985,1,20,low,2
16372,367.92999999999984,2,34,low,2
17911,366.23,1,10,low,2
17358,365.85,2,304,low,1
17432,365.76,2,19,low,2
16499,365.45,2,361,low,1
13455,365.4,1,25,low,2
16202,365.27,1,361,low,1
14886,364.80000000000007,1,253,low,1
15949,364.72,2,17,low,2
15343,364.5,1,88,low,1
14528,364.22,1,38,low,2
17330,363.9,2,23,low,2
15901,363.88000000000005,3,17,low,2
14171,363.79,1,99,low,1
16509,363.7,1,297,low,1
16485,363.65,1,78,low,2
18056,363.65,1,289,low,1
14427,363.34,2,51,low,2
16378,362.94999999999993,3,248,low,1
16052,362.06000000000006,1,55,low,2
13844,361.62,1,12,low,2
16305,361.21999999999986,1,139,low,1
13291,361.11,1,156,low,1
15872,360.92999999999984,2,15,low,2
16595,360.1600000000003,1,62,low,2
13780,360.0100000000001,2,8,low,2
13298,360.0,1,2,low,2
15120,358.8199999999998,1,134,low,1
17062,358.73,3,314,low,1
17948,358.56000000000006,1,148,low,1
16823,358.37999999999994,1,228,low,1
13228,358.0,1,82,low,1
13976,357.98000000000013,1,207,low,1
16971,357.20999999999987,1,39,low,2
18040,357.2000000000001,2,20,low,2
13453,356.98,2,166,low,1
14500,356.85,3,89,low,3
15247,356.0,1,123,low,1
14537,355.5600000000002,1,58,low,2
15840,355.56,2,59,low,2
17742,355.11,2,114,low,1
13642,354.79999999999984,1,216,low,1
17222,354.15,1,66,low,2
12888,354.12,2,215,low,1
12845,354.09,4,268,low,3
15870,354.08999999999986,1,33,low,2
17252,353.85999999999984,2,117,low,1
13210,353.48,1,94,low,1
13343,353.43,1,178,low,1
14804,353.26999999999987,1,9,low,2
15678,352.7000000000001,1,53,low,2
18112,352.69,2,13,low,2
15334,351.67,3,157,low,3
15789,351.3,1,359,low,1
13923,351.13000000000005,1,54,low,2
15900,351.10999999999984,1,24,low,2
13332,350.9,1,15,low,2
13740,350.75,1,241,low,1
17835,350.64,3,3,low,4
17795,350.3900000000001,2,180,low,1
13670,349.70000000000016,1,76,low,2
13887,349.5499999999999,1,205,low,1
18250,349.2700000000001,1,311,low,1
15405,349.1,1,190,low,1
13927,348.99,1,75,low,2
13790,348.7999999999999,1,5,low,2
18127,348.73,3,20,low,2
15579,348.6,2,69,low,2
16159,348.20000000000016,1,282,low,1
13052,348.1500000000001,1,213,low,1
14379,348.1,2,45,low,2
17668,347.75,2,2,low,4
13062,346.98,1,192,low,1
16423,346.12,1,25,low,2
13091,345.82,1,29,low,2
15781,345.4600000000001,3,26,low,2
17123,345.2999999999999,1,162,low,1
13774,344.99999999999994,1,82,low,1
14633,344.90000000000015,1,267,low,1
16978,344.33,1,78,low,2
17569,344.13999999999993,1,333,low,1
13068,344.0,2,11,low,2
15047,343.62,1,270,low,1
15520,343.49999999999994,1,2,low,2
18081,343.4500000000001,3,37,low,2
12875,343.23000000000013,2,144,low,1
17201,342.63,1,54,low,2
16851,342.4500000000001,3,5,low,4
16826,341.7000000000001,1,52,low,2
13347,341.36,1,71,low,2
17917,341.28,3,46,low,2
15115,340.11000000000007,1,19,low,2
13737,339.6,1,201,low,1
17045,339.43999999999994,3,114,low,3
16545,339.3,1,165,low,1
17697,338.9500000000001,1,237,low,1
17839,338.80000000000007,1,43,low,2
16183,338.7100000000001,1,68,low,2
16863,338.55,1,32,low,2
15652,337.74,1,92,low,1
15942,337.43999999999994,1,134,low,1
13930,337.33999999999986,2,58,low,2
17973,337.04,1,52,low,2
16105,336.96,1,249,low,1
17914,336.4299999999999,1,4,low,2
15619,336.4000000000001,1,11,low,2
17384,336.4,2,20,low,2
14954,336.1699999999998,1,13,low,2
18078,336.13,2,218,low,1
15921,336.0300000000001,1,173,low,1
18276,335.8599999999999,1,44,low,2
14196,335.52,1,107,low,1
16063,335.32000000000005,1,261,low,1
17221,335.13,2,8,low,2
14988,334.54,1,212,low,1
15466,334.5300000000001,1,86,low,1
15918,334.23,2,191,low,1
14264,333.97,2,155,low,1
13216,333.74,1,268,low,1
13727,333.48,2,29,low,2
16625,333.0800000000001,1,275,low,1
14902,332.66,1,26,low,2
13904,332.63999999999993,2,38,low,2
16850,332.41,1,334,low,1
16803,332.2999999999999,1,66,low,2
16177,331.95,1,51,low,2
16030,331.24000000000007,1,310,low,1
15210,331.18,1,226,low,1
16478,331.00000000000006,3,26,low,2
12891,331.0,3,186,low,1
17862,330.9,1,324,low,1
15714,330.88,2,12,low,2
13706,330.79,1,303,low,1
14517,330.4500000000001,2,34,low,2
15130,330.11,1,170,low,1
16593,330.03,3,51,low,2
12953,329.85,1,10,low,2
14716,329.68,2,44,low,2
17866,329.65,1,143,low,1
17615,329.6,3,131,low,3
16955,329.57,2,185,low,1
13239,329.56,1,262,low,1
17154,329.3400000000001,1,76,low,2
15153,329.25,1,32,low,2
14012,328.8,1,278,low,1
16855,328.4,2,24,low,2
15213,328.3499999999999,2,319,low,1
14747,328.2,1,250,low,1
14206,328.1599999999999,1,240,low,1
16318,328.15,1,36,low,2
15314,327.97,1,200,low,1
14024,327.7,2,122,low,1
16366,327.3,1,19,low,2
14870,327.24999999999994,1,262,low,1
16322,326.75,2,2,low,4
15574,326.6,3,178,low,1
14987,326.4,2,16,low,2
17715,326.4,1,201,low,1
16071,326.24000000000007,1,45,low,2
12844,325.9600000000001,2,30,low,2
16830,325.91,1,39,low,2
14850,325.75,1,312,low,1
15944,325.1,1,277,low,1
13801,324.7999999999999,1,67,low,2
15597,324.57,1,36,low,2
18261,324.24,2,44,low,2
16685,324.24,2,62,low,2
14555,324.1400000000001,2,58,low,2
15675,323.69,3,82,low,3
13145,323.5200000000001,3,40,low,2
17793,323.04,1,26,low,2
16739,323.00000000000006,1,177,low,1
13955,322.9600000000001,2,155,low,1
16627,322.8,1,80,low,1
16342,322.41,4,76,low,3
15224,322.08,2,359,low,1
14424,322.08,1,18,low,2
14484,321.92,1,51,low,2
14823,321.43,3,181,low,1
15236,321.05,1,299,low,1
18117,320.72,1,26,low,2
16096,320.62,1,265,low,1
14622,320.58,1,185,low,1
13986,320.4600000000001,1,18,low,2
16674,319.61,2,55,low,2
16967,319.01999999999987,1,190,low,1
17157,319.0,2,8,low,2
17229,318.76,2,97,low,1
17248,318.6500000000001,1,121,low,1
14703,318.1699999999999,1,15,low,2
18066,318.0,1,76,low,2
17172,317.76,1,79,low,1
17267,317.61999999999995,2,128,low,1
15101,317.53,2,9,low,2
16386,317.2,2,29,low,2
15257,317.15,1,284,low,1
15385,316.88,1,41,low,2
15243,316.68,1,75,low,2
16761,316.61999999999995,1,97,low,1
15204,316.5800000000001,1,358,low,1
17458,316.49999999999994,1,16,low,2
13494,316.26,1,312,low,1
14479,316.25,2,254,low,1
16473,316.11,3,165,low,1
16091,315.06,2,155,low,1
15766,315.05999999999995,1,65,low,2
17237,314.69,2,12,low,2
16193,314.45,1,237,low,1
16227,314.22,1,226,low,1
15970,314.1,1,304,low,1
13484,313.7999999999999,1,242,low,1
16582,313.61999999999995,1,114,low,1
13845,312.98,1,65,low,2
13402,312.95,1,128,low,1
15318,312.62,1,4,low,2
12834,312.38,1,283,low,1
17362,312.23,2,240,low,1
17070,312.13999999999993,1,115,low,1
16450,311.92,1,150,low,1
15326,311.71,1,334,low,1
14951,311.69000000000005,1,80,low,1
14327,311.6500000000001,1,164,low,1
12852,311.5499999999999,1,295,low,1
13990,311.3,1,214,low,1
17854,311.26,2,186,low,1
13897,311.16,1,51,low,2
17912,311.0100000000001,5,311,low,3
17266,310.6400000000001,3,3,low,4
15185,310.62000000000006,1,71,low,2
15308,310.47,1,275,low,1
14311,310.26,1,243,low,1
14924,310.05,1,246,low,1
15661,309.7999999999999,2,318,low,1
15699,309.64999999999986,1,18,low,2
16810,309.54,1,193,low,1
14339,309.52,1,243,low,1
14847,309.4,1,149,low,1
17604,309.36,2,218,low,1
12884,309.05000000000007,1,89,low,1
13787,309.04,2,76,low,2
15010,308.94000000000005,1,36,low,2
16956,308.74,1,18,low,2
13699,308.58,1,156,low,1
17510,308.48,1,25,low,2
13369,308.2800000000001,1,366,low,1
13466,307.9000000000001,1,185,low,1
16123,307.78,1,52,low,2
13529,307.76,2,79,low,2
13395,307.72,1,186,low,1
13060,307.5300000000001,1,254,low,1
14915,307.48,2,92,low,1
17120,307.46,1,234,low,1
13932,307.4,1,295,low,1
13142,307.08999999999986,1,20,low,2
17334,307.0200000000001,2,303,low,1
15087,306.94,1,282,low,1
17551,306.84,1,360,low,1
13762,306.72,1,219,low,1
16668,306.72,6,16,low,4
13718,306.55,2,247,low,1
18059,306.4600000000001,3,24,low,2
15659,306.4500000000001,1,44,low,2
17176,306.13,1,202,low,1
15649,306.0,1,337,low,1
13863,305.7800000000001,1,248,low,1
15219,305.75,1,177,low,1
16796,305.62,1,90,low,1
16181,305.54000000000013,1,74,low,2
18220,305.2800000000001,1,227,low,1
13045,305.28,1,100,low,1
13667,305.0199999999998,1,150,low,1
17941,304.56,1,131,low,1
15163,304.47,2,19,low,2
16217,304.25,2,236,low,1
18185,304.25,1,250,low,1
16400,303.93,1,95,low,1
13083,303.75,2,5,low,2
17433,303.16,1,89,low,1
15060,303.09,4,9,low,4
16425,302.69999999999993,1,303,low,1
14248,302.58,1,319,low,1
18165,302.4600000000001,1,178,low,1
16104,302.36,1,62,low,2
13579,302.34,1,15,low,2
16292,302.25,1,122,low,1
17506,302.2,1,76,low,2
15054,302.0999999999999,2,13,low,2
17094,301.99999999999994,1,323,low,1
16297,301.9000000000001,1,269,low,1
16715,301.72,1,79,low,1
14236,301.56000000000006,1,81,low,1
15667,301.32000000000005,1,40,low,2
15148,301.29,1,11,low,2
15623,301.03,1,142,low,1
13479,300.9500000000001,2,201,low,1
17978,300.92,1,366,low,1
16430,300.85,1,58,low,2
16479,300.8300000000001,2,11,low,2
14762,300.52,1,264,low,1
13304,300.4199999999999,1,352,low,1
15254,300.36000000000007,1,128,low,1
13745,300.04,1,163,low,1
18053,300.0200000000001,1,71,low,2
18215,299.3400000000001,1,90,low,1
17124,298.8900000000001,1,186,low,1
15609,298.48,1,185,low,1
17255,298.41,2,41,low,2
17824,298.4,1,52,low,2
17678,298.11,1,264,low,1
12881,298.0,1,276,low,1
15857,297.0,1,19,low,2
13708,296.87999999999994,1,272,low,1
14985,296.74999999999994,2,199,low,1
17531,296.7000000000001,1,191,low,1
13441,296.6400000000001,1,92,low,1
15154,296.42,1,76,low,2
13751,296.24999999999994,1,289,low,1
13504,295.93,1,65,low,2
16998,295.0,4,150,low,3
13573,294.4,2,51,low,2
17163,293.1,2,22,low,2
12829,293.0,2,337,low,1
12967,292.5,1,359,low,1
16721,292.47,1,263,low,1
12838,292.3400000000001,1,34,low,2
13259,292.3199999999999,1,62,low,2
13502,292.0,3,17,low,2
13449,291.88,1,24,low,2
13544,291.41000000000014,2,40,low,2
14656,291.05000000000007,2,170,low,1
14947,290.82,2,73,low,2
16648,290.66,1,43,low,2
15279,290.51,1,355,low,1
16526,290.36,1,172,low,1
17081,290.16,2,26,low,2
14784,289.99,2,27,low,2
17464,289.9600000000001,1,159,low,1
14953,289.82,1,26,low,2
16897,289.7800000000001,2,300,low,1
14162,289.36,2,174,low,1
14549,289.2399999999999,1,312,low,1
17501,288.6,2,221,low,1
16808,288.42,2,100,low,1
15396,288.17999999999995,1,113,low,1
17977,288.14,1,30,low,2
17080,287.62,2,23,low,2
16432,287.4,1,65,low,2
13760,286.79,2,55,low,2
16555,285.89,2,36,low,2
14660,285.74,2,87,low,1
17636,285.56,1,20,low,2
15048,285.35,3,66,low,2
16429,284.55,1,107,low,1
18190,284.46,2,193,low,1
16552,284.44,1,243,low,1
13121,283.7299999999999,1,270,low,1
13439,283.71,1,256,low,1
17783,283.47,2,73,low,2
17251,283.28,1,363,low,1
18270,283.15,2,39,low,2
17694,283.12000000000006,1,142,low,1
14350,282.92999999999995,1,275,low,1
13754,282.6,2,152,low,1
13177,282.45,1,65,low,2
17247,282.18999999999994,1,16,low,2
16557,281.85,2,25,low,2
17403,281.62000000000006,1,37,low,2
16848,281.42,1,53,low,2
14242,280.54999999999995,2,235,low,1
13606,280.54,3,30,low,2
16149,280.52000000000004,2,5,low,2
14975,279.94,1,58,low,2
15556,279.77,1,25,low,2
14480,279.05,1,12,low,2
17786,278.74,2,86,low,1
14764,278.3,1,47,low,2
14908,277.79999999999995,1,75,low,2
13803,277.07000000000005,1,256,low,1
15355,277.05,2,30,low,2
13272,276.56,2,32,low,2
14508,276.42,2,23,low,2
14512,275.28,2,188,low,1
16313,274.15000000000003,2,4,low,2
16727,272.81999999999994,1,365,low,1
17254,272.44000000000005,2,5,low,2
17498,272.22,1,76,low,2
14819,272.07,2,65,low,2
13917,272.04,2,50,low,2
14816,271.85,1,198,low,1
13058,271.4,3,25,low,2
13837,271.24,2,212,low,1
17767,271.20000000000005,1,16,low,2
17496,271.04999999999995,1,359,low,1
18108,271.0,1,255,low,1
17011,270.90000000000003,1,31,low,2
15774,270.8,1,69,low,2
13533,270.79,3,183,low,1
14520,270.6,2,2,low,4
13242,270.4,3,113,low,1
14727,268.58,1,275,low,1
17341,267.76,2,157,low,1
15408,267.17999999999995,1,265,low,1
17550,267.16,3,198,low,1
15320,267.13,1,45,low,2
17708,267.08,2,188,low,1
15517,267.03000000000003,1,234,low,1
16451,266.97,1,88,low,1
14863,266.76,1,30,low,2
15119,266.4,1,246,low,1
12962,266.39000000000004,2,8,low,2
15019,265.99999999999994,1,267,low,1
14068,265.85,1,321,low,1
17430,265.76,2,33,low,2
14423,265.2,1,219,low,1
13973,264.7,1,288,low,1
15912,264.62,2,179,low,1
14452,264.44000000000005,2,11,low,2
13140,264.21,2,109,low,1
16936,262.68,1,26,low,2
17194,262.62,2,274,low,1
16413,262.20000000000005,1,57,low,2
17385,261.11000000000007,1,15,low,2
13189,260.68,2,19,low,2
14053,260.25,2,125,low,1
15014,260.17,2,44,low,2
15143,259.45,1,226,low,1
17125,259.35,1,51,low,2
13127,259.17,1,78,low,1
16447,259.0099999999998,1,136,low,1
15577,258.88,3,152,low,1
13277,258.4,4,16,low,4
15646,257.84000000000003,2,158,low,1
13227,257.7,1,202,low,1
14375,257.67999999999995,1,186,low,1
18009,257.34000000000003,1,236,low,1
13626,257.23,1,253,low,1
13806,256.38,1,64,low,2
17896,256.32,1,24,low,2
14761,255.9,2,59,low,2
15277,255.9,1,47,low,2
13569,255.43,1,18,low,2
14881,255.4,1,20,low,2
16226,255.12,3,204,low,1
15261,254.82,1,136,low,1
14765,254.11,3,30,low,2
15689,254.1,2,120,low,1
15759,253.04,3,219,low,1
15035,252.73,1,90,low,1
13404,252.49,2,2,low,4
15346,252.42000000000004,1,333,low,1
13645,252.1,1,121,low,1
13711,252.06,2,219,low,1
16330,251.91,3,18,low,2
16836,251.87,2,40,low,2
17155,251.7,2,18,low,2
16976,251.52,1,268,low,1
16024,251.23999999999992,1,13,low,2
14501,251.21,2,184,low,1
13512,251.21,1,261,low,1
17674,250.38,1,75,low,2
13207,250.26000000000005,2,16,low,2
17303,250.03999999999996,1,362,low,1
15510,250.0,1,331,low,1
17456,249.86,1,366,low,1
18005,249.72,2,4,low,2
16124,249.0,1,318,low,1
13061,248.61,1,73,low,2
17111,248.61,1,48,low,2
18212,248.41999999999996,1,327,low,1
15097,248.08,1,5,low,2
13592,247.96000000000004,4,36,low,2
18072,247.44,1,186,low,1
13349,247.32,1,11,low,2
14658,247.15,2,6,low,2
17051,247.14,1,195,low,1
15783,246.3,1,11,low,2
17278,246.04000000000008,1,242,low,1
16778,245.94,2,75,low,2
17771,245.81,2,57,low,2
15118,244.8,1,135,low,1
17616,244.8,2,174,low,1
16601,244.79999999999995,1,41,low,2
16528,244.41,1,4,low,2
17892,244.1,3,57,low,2
13103,243.94,1,40,low,2
16793,243.84,1,58,low,2
18193,243.76000000000005,1,166,low,1
13886,243.56000000000003,1,72,low,2
15634,243.55,1,18,low,2
17339,243.36,2,95,low,1
14647,243.21999999999997,1,202,low,1
18043,243.05000000000007,2,25,low,2
16215,242.35,1,81,low,1
15776,241.62000000000003,1,134,low,1
14523,241.09000000000003,1,109,low,1
16427,241.06,2,264,low,1
15598,240.68,1,54,low,2
15286,240.55,1,50,low,2
13565,240.22000000000003,2,20,low,2
17256,240.0,2,108,low,1
15690,239.76,2,5,low,2
13570,239.49000000000004,1,244,low,1
17684,239.41,1,44,low,2
16756,239.4,1,215,low,1
15850,238.85000000000008,2,20,low,2
17877,237.61,1,171,low,1
14586,237.36,1,277,low,1
15457,237.07,1,263,low,1
18110,236.3,1,20,low,2
16026,236.0900000000001,1,44,low,2
13187,236.01999999999995,1,338,low,1
15462,234.6,3,95,low,1
14496,234.47,1,312,low,1
14473,234.34000000000003,2,75,low,2
17060,234.24,1,267,low,1
16961,234.17,1,117,low,1
15483,233.8100000000001,4,162,low,1
13348,233.76,1,65,low,2
14995,233.23,2,39,low,2
16302,233.22,1,127,low,1
13678,232.60000000000005,1,152,low,1
18213,232.48,1,237,low,1
16117,232.21,1,190,low,1
15012,231.98,1,54,low,2
15393,231.86,2,17,low,2
16641,231.1,1,106,low,1
18030,230.65,2,5,low,2
15866,230.52999999999997,1,102,low,1
16445,230.51,1,34,low,2
13960,230.22,2,22,low,2
13474,229.59,1,237,low,1
13008,229.47000000000003,1,324,low,1
15528,229.32999999999996,1,255,low,1
14793,228.99,1,22,low,2
17347,228.96,1,87,low,1
13146,228.91,1,27,low,2
13712,228.84,1,247,low,1
13070,228.8,1,193,low,1
17969,228.2,2,167,low,1
16527,228.06000000000003,1,82,low,1
14569,227.39,1,2,low,2
17212,226.85,1,254,low,1
16315,226.37,1,331,low,1
16777,226.35,2,81,low,2
16619,226.21,1,264,low,1
17789,225.9,1,282,low,1
14624,225.85,2,58,low,2
14357,225.77000000000007,1,44,low,2
16690,225.58,2,73,low,2
14052,225.35999999999996,1,20,low,2
16587,225.14999999999995,1,233,low,1
17171,224.91,1,290,low,1
15175,224.14000000000007,1,72,low,2
16471,223.95,1,275,low,1
16753,223.92,1,59,low,2
14929,223.88,1,33,low,2
13926,223.85,1,24,low,2
18101,223.65,2,12,low,2
17534,223.36,1,54,low,2
15637,223.36,1,53,low,2
13382,222.99,1,281,low,1
15897,222.05,2,195,low,1
14598,221.97000000000003,1,45,low,2
17259,221.73000000000005,1,149,low,1
14960,221.27000000000004,2,9,low,2
16392,221.19000000000003,1,270,low,1
13419,221.05999999999997,1,64,low,2
15790,220.85,1,11,low,2
16482,220.62,1,16,low,2
13079,220.1,5,5,low,4
18114,220.1,1,291,low,1
13600,219.52,1,313,low,1
15096,219.39,1,43,low,2
16895,219.14,1,65,low,2
13669,218.55,2,51,low,2
17619,218.52000000000004,1,313,low,1
13428,218.46999999999997,1,11,low,2
15724,218.25,2,202,low,1
14570,218.06,2,281,low,1
13271,217.3799999999999,1,38,low,2
15554,217.2,1,278,low,1
16080,217.16000000000003,2,82,low,2
13739,216.9,1,19,low,2
13503,216.85,1,72,low,2
15460,216.76,1,355,low,1
12897,216.5,2,205,low,1
15604,216.39,1,53,low,2
17436,216.3,2,2,low,4
14104,216.21,2,155,low,1
13858,216.17,1,58,low,2
16179,215.83,1,61,low,2
15052,215.78,1,320,low,1
17580,215.72000000000003,3,253,low,1
14476,215.7,1,258,low,1
16189,215.48,2,16,low,2
16519,215.08,2,26,low,2
16190,215.08,1,41,low,2
12831,215.05,1,263,low,1
16338,214.80000000000004,1,158,low,1
16846,214.32,1,51,low,2
16647,214.06,2,170,low,1
14601,213.96000000000004,1,11,low,2
17869,213.86,4,108,low,3
13621,213.85,1,117,low,1
17153,213.78,1,25,low,2
14491,213.73,1,176,low,1
14241,213.7,1,184,low,1
13411,213.55000000000004,1,108,low,1
16591,213.5,1,69,low,2
15540,213.30000000000004,1,12,low,2
14984,213.27,2,20,low,2
17928,212.54,2,46,low,2
16017,211.87999999999997,1,48,low,2
16356,211.77,3,198,low,1
15703,211.5,1,265,low,1
12995,211.32,1,86,low,1
16415,210.34999999999985,1,45,low,2
13532,210.30999999999986,1,34,low,2
17964,209.94000000000003,1,32,low,2
13828,209.49000000000004,1,23,low,2
15327,208.75000000000003,1,53,low,2
17514,208.65,1,129,low,1
16914,208.45999999999995,1,37,low,2
16457,208.36,1,219,low,1
17235,208.16,1,26,low,2
18191,207.8,1,262,low,1
16866,207.74,3,141,low,1
16323,207.50000000000003,1,197,low,1
17923,207.50000000000003,1,283,low,1
13099,207.36,1,100,low,1
15925,207.15,1,195,low,1
15820,206.98,1,320,low,1
18126,206.83000000000007,1,61,low,2
17166,206.34,2,39,low,2
14964,206.21,1,248,low,1
17670,205.7,1,228,low,1
17843,205.48,1,304,low,1
15307,205.3,1,96,low,1
15758,205.25,1,25,low,2
13513,205.1,1,127,low,1
15319,204.5,1,284,low,1
17206,204.24,1,54,low,2
18273,204.0,3,3,low,4
13017,204.0,1,8,low,2
17187,203.95,1,227,low,1
17889,203.87,2,213,low,1
17394,203.86999999999995,1,220,low,1
17891,203.85999999999996,1,163,low,1
15107,203.5,5,312,low,1
17376,203.2,2,71,low,2
15723,203.1,1,365,low,1
14381,202.68000000000006,1,53,low,2
18169,202.65000000000003,1,61,low,2
14385,202.11,3,10,low,2
13295,201.2,1,360,low,1
13284,201.19,1,331,low,1
16965,201.19,1,227,low,1
13859,201.16,1,327,low,1
17988,201.12,7,12,low,4
17693,200.47,1,138,low,1
13262,200.29,1,264,low,1
15437,200.16000000000003,1,263,low,1
13980,200.14,1,61,low,2
14782,200.1,1,320,low,1
13723,199.85,1,218,low,1
15593,199.8,1,71,low,2
13322,199.48,1,18,low,2
17383,199.29,1,5,low,2
16832,199.15,3,185,low,1
17987,198.57,1,186,low,1
16178,197.90000000000003,1,139,low,1
14185,197.65,1,332,low,1
14789,197.64,1,29,low,2
17301,197.63000000000008,1,22,low,2
16829,197.22,1,157,low,1
14830,197.13,1,54,low,2
15234,197.0,1,277,low,1
13436,196.89,1,2,low,2
15746,196.88,1,135,low,1
17025,196.8,1,61,low,2
13978,196.79,2,15,low,2
17660,196.0,1,142,low,1
16112,195.74,4,144,low,1
13792,195.55,2,67,low,2
17010,195.36,1,19,low,2
14666,195.25,1,25,low,2
15612,195.15,2,37,low,2
14100,194.9,1,138,low,1
16887,194.88,1,36,low,2
13497,194.55,1,283,low,1
14087,194.42,1,3,low,2
17475,194.36999999999995,1,80,low,1
15683,193.75,1,118,low,1
15198,193.64,2,93,low,1
17343,193.64,1,356,low,1
16847,193.44,1,44,low,2
17608,193.42000000000007,2,34,low,2
14806,193.39000000000004,1,76,low,1
14801,193.13999999999993,1,62,low,2
13568,192.85000000000005,1,174,low,1
14768,192.6,2,18,low,2
15909,191.94,1,174,low,1
17999,191.72,1,38,low,2
17904,191.66999999999996,1,22,low,2
14966,191.31999999999994,1,15,low,2
15692,191.04,1,29,low,2
17233,190.88,1,36,low,2
13033,190.55,1,358,low,1
15412,190.53000000000003,1,172,low,1
13972,190.25000000000003,2,71,low,2
17885,190.19,1,13,low,2
13826,189.5,1,177,low,1
13663,189.47,1,180,low,1
18045,189.39999999999995,1,46,low,2
16448,188.89,1,199,low,1
14697,188.61,2,219,low,1
12893,188.14,1,31,low,2
17781,188.02,2,160,low,1
14722,187.92,1,148,low,1
17279,187.83,1,58,low,2
13173,187.71,1,5,low,2
18013,187.29000000000005,2,156,low,1
17440,186.42,3,157,low,1
13672,186.39,2,302,low,1
14551,186.23,2,19,low,2
15567,186.01,1,19,low,2
17574,185.65,1,243,low,1
15713,185.55,1,144,low,1
14199,185.4,1,219,low,1
16097,185.05,1,241,low,1
13482,184.64,1,233,low,1
17680,184.4,1,24,low,2
16433,184.26,1,29,low,2
15124,184.19,2,23,low,2
